 2.381E+14   2.227E-12   2.281E-12   2.173E-12  56489.3188  56489.3188   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.800E-12   2.839E-12   2.761E-12  56490.2650  56490.2650   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.138E-12   2.200E-12   2.076E-12  56490.2650  56490.2650   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   3.150E-12   3.208E-12   3.091E-12  56491.2411  56491.2411   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.190E-12   2.256E-12   2.125E-12  56491.2411  56491.2411   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   3.014E-12   3.081E-12   2.946E-12  56496.3715  56496.3715   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.115E-12   2.172E-12   2.058E-12  56496.3715  56496.3715   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.368E-12   2.534E-12   2.201E-12  56497.4516  56497.4516   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.856E-12   1.916E-12   1.795E-12  56497.4516  56497.4516   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.792E-12   2.854E-12   2.729E-12  56498.3355  56498.3355   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.990E-12   2.040E-12   1.940E-12  56498.3355  56498.3355   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.756E-12   2.932E-12   2.581E-12  56501.3968  56501.3968   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.652E-12   1.729E-12   1.576E-12  56501.3968  56501.3968   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   3.388E-12   3.544E-12   3.231E-12  56502.3265  56502.3265   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.790E-12   2.874E-12   2.707E-12  56502.3265  56502.3265   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.956E-12   2.994E-12   2.918E-12  56504.2976  56504.2976   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.444E-12   2.494E-12   2.394E-12  56504.2976  56504.2976   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.234E-12   2.269E-12   2.199E-12  56518.2773  56518.2773   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.996E-12   2.044E-12   1.947E-12  56518.2773  56518.2773   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.168E-12   2.229E-12   2.107E-12  56524.3354  56524.3354   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.970E-12   2.023E-12   1.917E-12  56548.1795  56548.1795   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   1.966E-12   2.004E-12   1.927E-12  56599.1417  56599.1417   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.603E-12   1.668E-12   1.538E-12  56599.1417  56599.1417   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.253E-12   2.292E-12   2.213E-12  56603.0732  56603.0732   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.861E-12   1.920E-12   1.801E-12  56603.0732  56603.0732   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.169E-12   2.276E-12   2.063E-12  56611.0733  56611.0733   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.770E-12   1.842E-12   1.699E-12  56611.0733  56611.0733   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.539E-12   2.622E-12   2.456E-12  56615.1089  56615.1089   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.800E-12   1.864E-12   1.736E-12  56615.1089  56615.1089   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.346E-12   2.389E-12   2.302E-12  56628.1152  56628.1152   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.072E-12   2.158E-12   1.987E-12  56628.1152  56628.1152   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   3.050E-12   3.173E-12   2.927E-12  56640.0500  56640.0500   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.454E-12   2.523E-12   2.385E-12  56640.0500  56640.0500   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.340E-12   2.410E-12   2.270E-12  56640.0500  56640.0500   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   3.350E-12   3.403E-12   3.297E-12  56647.0555  56647.0555   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.627E-12   2.671E-12   2.583E-12  56647.0555  56647.0555   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.932E-12   1.997E-12   1.867E-12  56647.0555  56647.0555   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   3.153E-12   3.214E-12   3.091E-12  56650.0682  56650.0682   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.713E-12   2.759E-12   2.668E-12  56650.0682  56650.0682   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.317E-12   2.393E-12   2.241E-12  56650.0682  56650.0682   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.288E-12   2.344E-12   2.233E-12  56653.0572  56653.0572   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.422E-12   1.526E-12   1.317E-12  56653.0572  56653.0572   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   3.733E-12   3.855E-12   3.611E-12  56664.0744  56664.0744   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   3.381E-12   3.409E-12   3.353E-12  56845.3405  56845.3405   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 5.455E+14   1.449E-13   1.465E-13   1.433E-13  56845.3405  56845.3405   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.465E-12   2.493E-12   2.438E-12  56845.3405  56845.3405   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.245E-12   2.300E-12   2.191E-12  56845.3405  56845.3405   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   3.381E-12   3.409E-12   3.353E-12  56845.3405  56845.3405   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 5.455E+14   1.449E-13   1.465E-13   1.433E-13  56845.3405  56845.3405   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.465E-12   2.493E-12   2.438E-12  56845.3405  56845.3405   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.245E-12   2.300E-12   2.191E-12  56845.3405  56845.3405   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   2.706E-12   2.769E-12   2.643E-12  56877.2487  56877.2487   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 5.455E+14   1.108E-13   1.135E-13   1.081E-13  56877.2487  56877.2487   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   1.888E-12   1.926E-12   1.849E-12  56877.2487  56877.2487   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.584E-12   1.645E-12   1.523E-12  56877.2487  56877.2487   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   2.461E-12   2.493E-12   2.429E-12  56932.2039  56932.2039   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 5.455E+14   1.058E-13   1.076E-13   1.041E-13  56932.2039  56932.2039   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   1.720E-12   1.744E-12   1.696E-12  56932.2039  56932.2039   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.719E-12   1.774E-12   1.664E-12  56932.2039  56932.2039   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   2.683E-12   2.769E-12   2.598E-12  56998.0915  56998.0915   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 5.455E+14   1.053E-13   1.089E-13   1.016E-13  56998.0915  56998.0915   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   1.809E-12   1.862E-12   1.757E-12  56998.0915  56998.0915   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.408E-12   1.474E-12   1.341E-12  56998.0915  56998.0915   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   2.596E-12   2.683E-12   2.508E-12  57036.0347  57036.0347   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 5.455E+14   9.689E-14   9.951E-14   9.426E-14  57036.0347  57036.0347   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   1.729E-12   1.771E-12   1.687E-12  57036.0347  57036.0347   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.101E-12   1.164E-12   1.037E-12  57036.0347  57036.0347   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   3.640E-12   3.677E-12   3.603E-12  57186.4117  57186.4117   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 5.455E+14   1.345E-13   1.361E-13   1.329E-13  57186.4117  57186.4117   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.870E-12   2.905E-12   2.835E-12  57186.4117  57186.4117   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.719E-12   2.801E-12   2.638E-12  57186.4117  57186.4117   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   3.801E-12   3.832E-12   3.769E-12  57187.3888  57187.3888   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 5.455E+14   1.586E-13   1.605E-13   1.567E-13  57187.3888  57187.3888   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.894E-12   2.926E-12   2.862E-12  57187.3888  57187.3888   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.866E-12   2.938E-12   2.794E-12  57187.3888  57187.3888   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   2.637E-12   2.688E-12   2.585E-12  57297.2201  57297.2201   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 5.455E+14   9.715E-14   9.978E-14   9.452E-14  57297.2201  57297.2201   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   1.801E-12   1.839E-12   1.762E-12  57297.2201  57297.2201   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.475E-12   1.543E-12   1.407E-12  57297.2201  57297.2201   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
